AppNo,PDF,Fyr,State,FormV,Nickname,Status,ServiceCat,OrgName,Address1,Address2,City,ZipCode,ZCExt,Phone,PhoneExt,Email,Number,FCCRegNo,AppType,CFName,CMInitial,CLName,CEmail,CPhone,CPhoneExt,CDateTime,Enrollment,NSLPCount,NSLPPer,URStatus,COneRate,CTwoRate,VoiceRate,FundReqAmt,LastUpdate,Latitude,Longitude,CongDist,CatColor
181025992,http://publicdata.usac.org/SL/Prd/Form471/17001621/181025992/Original/USAC_FCC_FORM_471_APPLICATION_181025992_CERTIFIED.pdf,2018,FL,Original,Justice Stephen H. Grimes Law Library BEN 156408,Certified,Category1,Department Of Management Services,"4050 Esplanade Way, Ste 335 Bldg.",,Tallahasse,33299,950,850-413-0619,,erateassist.district@dms.myflorida.com,17001621,22278436,Consortium,Lyell,,Walker,erateassist.district@dms.myflorida.com,850-413-0619,,3/22/2018 13:06,"93,451","82,892",0.89,Urban,0.9,0.85,0.1,$65.00 ,3/22/2018 13:07,30.3898837,-84.2327538,Congressional District 2,1
181017327,http://publicdata.usac.org/SL/Prd/Form471/17000697/181017327/Original/USAC_FCC_FORM_471_APPLICATION_181017327_CERTIFIED.pdf,2018,OK,Original,ATT LONG DISTANCE 2018-2019,Certified,Category1,Community Action Development Corp. Head Start,400a N Randlett,,Hobart,73651,,580-726-3343,,cadcerate_1@yahoo.com,17000697,20383485,School District,Christy,,Glisson,cadcerate_1@yahoo.com,580-726-3343,,3/6/2018 13:35,367,367,1,Rural,0.9,0.85,0.1,$66.00 ,3/6/2018 13:36,35.0325863,-99.0992138,Congressional District 3,1
181022879,http://publicdata.usac.org/SL/Prd/Form471/17001621/181022879/Original/USAC_FCC_FORM_471_APPLICATION_181022879_CERTIFIED.pdf,2018,FL,Original,"BROOKSVILLE ENGINEERING, SCIENCE & TECHNOLOGY",Certified,Category1,Department Of Management Services,"4050 Esplanade Way, Ste 335 Bldg.",,Tallahasse,33299,950,850-413-0619,,erateassist.district@dms.myflorida.com,17001621,22278436,Consortium,Lyell,,Walker,erateassist.district@dms.myflorida.com,850-413-0619,,3/22/2018 12:10,127,96,0.76,Urban,0.9,0.85,0.1,$66.60 ,3/22/2018 12:11,30.3898837,-84.2327538,Congressional District 2,1
181005140,http://publicdata.usac.org/SL/Prd/Form471/17012721/181005140/Original/USAC_FCC_FORM_471_APPLICATION_181005140_CERTIFIED.pdf,2018,FL,Original,Voice Lines,Certified,Category1,Jean Piaget Academy,3764 W 12th Ave,,Hialeah,33012,4126,305-823-7888,,,17012721,26069427,School,Angela,,Alvarez,jeanpiagetacadem@bellsouth.net,305-823-7888,,1/30/2018 15:02,20,20,1,Urban,0.9,0.85,0.1,$67.32 ,1/30/2018 15:02,25.8558573,-80.3065656,Congressional District 25,1
181005953,http://publicdata.usac.org/SL/Prd/Form471/17012304/181005953/Original/USAC_FCC_FORM_471_APPLICATION_181005953_CERTIFIED.pdf,2018,PA,Original,KWPEA-2018-C1-CELLULAR,Certified,Category1,Kipp West Philadelphia Elementary Academy (K-1),2412 S. 62nd Street,,Philadelphia,19142,2904,267-289-2959,,kwpeaerate@kippphiladelphia.org,17012304,19254044,School,Dave,,Miller,davemiller@advanedgesolutions.com,412-668-0785,,2/2/2018 10:31,197,183,0.93,Urban,0.9,0.85,0.1,$67.37 ,2/2/2018 10:32,39.9257132,-75.2278747,Congressional District 1,1
181039327,http://publicdata.usac.org/SL/Prd/Form471/333881/181039327/Original/USAC_FCC_FORM_471_APPLICATION_181039327_CERTIFIED.pdf,2018,WV,Original,WV100-YR21,Certified,Category1,Logan Public Library,16 Wildcat Way,,Logan,25601,,304-752-6652,,,126696,11942943,Library,Judy,K,Rule,logan@cabell.lib.wv.us,304-528-5700,,3/22/2018 14:43,"5,806","5,016",0.86,Rural,0.9,0.85,0.1,$67.80 ,3/22/2018 14:44,37.8500493,-81.9959637,Congressional District 3,1
181029017,http://publicdata.usac.org/SL/Prd/Form471/362434/181029017/Original/USAC_FCC_FORM_471_APPLICATION_181029017_CERTIFIED.pdf,2018,KS,Original,PROTECTION TOWNSHIP LIBRARY FY2018.C2,Certified,Category2,Protection Township Library,404 N Broadway,Po Box 265,Protection,67127,,620-622-4886,,pclibrary@protectionlibrary.com,212210,11806247,Library,Toby,,Sykes,tobysykes@eratesolutions.com,785-840-0100,,3/19/2018 9:24,325,145,0.45,Rural,0.7,0.7,0,$68.30 ,3/19/2018 9:25,37.2045076,-99.4838191,Congressional District 4,1
181037260,http://publicdata.usac.org/SL/Prd/Form471/394481/181037260/Original/USAC_FCC_FORM_471_APPLICATION_181037260_CERTIFIED.pdf,2018,PA,Original,Cristo Rey 2018 Cellular AT&T,Certified,Category1,Cristo Rey Philadelphia High School,5218 North Broad Street,,Philadelphia,19141,,215-219-3943,,mlally@crphs.org,16068001,25776634,School,Chris,,Quintanilla,info@eratefunds.net,888-531-6772,,3/21/2018 22:10,492,478,0.97,Urban,0.9,0.85,0.1,$70.66 ,3/21/2018 22:10,40.033166,-75.1467386,Congressional District 2,1
181033951,http://publicdata.usac.org/SL/Prd/Form471/347085/181033951/Original/USAC_FCC_FORM_471_APPLICATION_181033951_CERTIFIED.pdf,2018,OK,Original,Tahlequah Form 471 Long Distance 2018-19,Certified,Category1,Tahlequah Indep School Dist 35,225 N Water Ave,,Tahlequah,74464,,918-458-4100,,,140215,1689983,School District,Julie,,Watson,eratemone4u@yahoo.com,918-441-3538,,3/21/2018 0:40,"3,563","2,706",0.76,Rural,0.9,0.85,0.1,$70.80 ,3/21/2018 0:40,35.9148119,-94.9691161,Congressional District 2,1
181033042,http://publicdata.usac.org/SL/Prd/Form471/345119/181033042/Original/USAC_FCC_FORM_471_APPLICATION_181033042_CERTIFIED.pdf,2018,KS,Original,KEARNY COUNTY LIBRARY FY2018.C2,Certified,Category2,Kearny County Library,101 E. Prairie,,Lakin,67860,,620-355-6674,,arc1command@gmail.com,138181,20592788,Library,Toby,,Sykes,tobysykes@eratesolutions.com,785-840-0100,,3/20/2018 17:05,683,400,0.59,Rural,0.8,0.8,0,$73.80 ,3/20/2018 17:06,37.9431461,-101.2565424,Congressional District 1,1
181015878,http://publicdata.usac.org/SL/Prd/Form471/349775/181015878/Original/USAC_FCC_FORM_471_APPLICATION_181015878_CERTIFIED.pdf,2018,AZ,Original,SU 21,Certified,Category1,Superior Public Library,99 N Kellner Ave,,Superior,85173,,520-689-2327,,,142958,11706033,Library,Denise,,Keller,superiorlibrary@pinalcountyaz.gov,520-866-6457,,3/1/2018 17:43,358,358,1,Rural,0.9,0.85,0.1,$74.06 ,3/1/2018 17:44,33.2944948,-111.0977536,Congressional District 1,1
181018566,http://publicdata.usac.org/SL/Prd/Form471/333255/181018566/Original/USAC_FCC_FORM_471_APPLICATION_181018566_CERTIFIED.pdf,2018,PA,Original,Bucks County IU Frontier Voice Service,Certified,Category1,Bucks County Intermediate Unit 22,705 N Shady Retreat Rd,,Doylestown,18901,2507,215-348-2940,,info@bucksiu.org,126055,11958899,School District,Debra,M,Kriete,dmkriete@comcast.net,717-232-0222,,3/21/2018 10:13,628,495,0.79,Urban,0.9,0.85,0.1,$75.65 ,3/21/2018 10:14,40.3188351,-75.1410341,Congressional District 8,1
181032147,http://publicdata.usac.org/SL/Prd/Form471/349239/181032147/Original/USAC_FCC_FORM_471_APPLICATION_181032147_CERTIFIED.pdf,2018,CO,Original,4712018JCFLD,Certified,Category1,John C. Fremont Library District,130 Church Avenue,,Florence,81226,,719-784-4649,4,tabby.selakovich@jcfld.org,142409,20671129,Library,Tabitha,,Selakovich,tabby.selakovich@jcfld.org,719-784-4649,,3/23/2018 15:43,"1,306",735,0.56,Rural,0.8,0.8,0,$75.98 ,6/4/2018 12:17,38.391505,-105.122184,Congressional District 5,1
181024078,http://publicdata.usac.org/SL/Prd/Form471/334972/181024078/Original/USAC_FCC_FORM_471_APPLICATION_181024078_CERTIFIED.pdf,2018,FL,Original,VerizonWireless471HainesCityYear21,Certified,Category1,Haines City Public Library,111 N 6th St,,Haines City,33844,4207,863-519-7958,,gladys.roberts@mypclc.info,127818,26257998,Library,Gladys,,Roberts,haincitliberate@gmail.com,863-519-7958,,3/21/2018 15:09,"93,451","82,892",0.89,Urban,0.9,0.85,0.1,$78.98 ,3/21/2018 15:10,28.1085877,-81.6262872,Congressional District 9,1
181030858,http://publicdata.usac.org/SL/Prd/Form471/350696/181030858/Original/USAC_FCC_FORM_471_APPLICATION_181030858_CERTIFIED.pdf,2018,CA,Original,SS Y21-C1 Long,Certified,Category1,Sunnyside Un Elem Sch District,21644 Avenue 196,,Strathmore,93267,9795,209-568-1741,,stsuboi@sunnyside.k12.ca.us,143901,1538693,School District,Bonnie,,Armendariz,bonnie@pcas4e.com,661-586-1090,,3/19/2018 20:53,358,305,0.85,Rural,0.9,0.85,0.1,$82.27 ,3/20/2018 16:33,36.1456225,-119.0884981,Congressional District 23,1
181029453,http://publicdata.usac.org/SL/Prd/Form471/344804/181029453/Original/USAC_FCC_FORM_471_APPLICATION_181029453_CERTIFIED.pdf,2018,KS,Original,GOESSEL CITY LIBRARY FY2018.C2,Certified,Category2,Goessel City Library,101 South Cedar P. O. Box 36,,Goessel,67053,,620-367-8111,,goeslib@mtelco.net,137857,11986437,Library,Toby,,Sykes,tobysykes@eratesolutions.com,785-840-0100,,3/19/2018 11:45,301,101,0.34,Rural,0.6,0.6,0,$82.82 ,3/19/2018 11:46,38.2460762,-97.3464042,Congressional District 1,1
181024701,http://publicdata.usac.org/SL/Prd/Form471/288609/181024701/Original/USAC_FCC_FORM_471_APPLICATION_181024701_CERTIFIED.pdf,2018,KS,Original,SHE47118BNessCity,Certified,Category2,Sacred Heart Elementary School (Ness City),510 S School St.,,Ness City,67560,2123,785-798-3530,,debbiehagans@hotmail.com,77940,20615969,School,Christy,,Price,cprice@smokyhill.org,785-825-9185,,3/16/2018 12:00,48,19,0.4,Rural,0.7,0.7,0,$83.37 ,3/16/2018 12:01,38.4494073,-99.9022127,Congressional District 1,1
181026529,http://publicdata.usac.org/SL/Prd/Form471/17001621/181026529/Original/USAC_FCC_FORM_471_APPLICATION_181026529_CERTIFIED.pdf,2018,FL,Original,Dundee Public Library BEN 164400,Certified,Category1,Department Of Management Services,"4050 Esplanade Way, Ste 335 Bldg.",,Tallahasse,33299,950,850-413-0619,,erateassist.district@dms.myflorida.com,17001621,22278436,Consortium,Lyell,,Walker,erateassist.district@dms.myflorida.com,850-413-0619,,3/22/2018 13:02,"93,451","82,892",0.89,Urban,0.9,0.85,0.1,$83.94 ,3/22/2018 13:04,30.3898837,-84.2327538,Congressional District 2,1
181012682,http://publicdata.usac.org/SL/Prd/Form471/348925/181012682/Original/USAC_FCC_FORM_471_APPLICATION_181012682_CERTIFIED.pdf,2018,TX,Original,Alpine_2018_C2,Certified,Category2,Alpine Public Library,805 West Avenue E,,Alpine,79830,4615,432-837-2621,5,director@alpinepubliclibrary.org,142088,22479562,Library,Don,,Wetterauer,director@alpinepubliclibrary.org,432-837-2621,5,2/22/2018 17:41,"1,093",512,0.47,Rural,0.7,0.7,0,$84.00 ,2/22/2018 17:42,30.3541703,-103.6523645,Congressional District 23,1
181031120,http://publicdata.usac.org/SL/Prd/Form471/363752/181031120/Original/USAC_FCC_FORM_471_APPLICATION_181031120_CERTIFIED.pdf,2018,PR,Original,FORM 471 FY- 2018-2019- INTERNAL CONNECTIONS,Certified,Category2,"Colegio Ivosai, Inc.","Carretera 2 Km 42, Barrio Algarrobos",,Vega Baja,693,,787-855-5003,,colegioivosai@gmail.com,218973,21611686,School,Esteban,,Class,colegioivosai@gmail.com,787-855-5003,,3/20/2018 8:34,180,152,0.84,Urban,0.9,0.85,0.1,$85.00 ,3/20/2018 8:35,,,,1
181025934,http://publicdata.usac.org/SL/Prd/Form471/334321/181025934/Original/USAC_FCC_FORM_471_APPLICATION_181025934_CERTIFIED.pdf,2018,SC,Original,VoIP2018,Certified,Category1,Fairfield County Library,300 W Washington St,,Winnsboro,29180,1333,803-635-4971,,,127144,11685807,Library System,Michael,,Poole,mtpoole@fairfield.lib.sc.us,803-635-4971,,3/15/2018 15:12,"2,829","2,587",0.91,Rural,0.9,0.85,0.1,$86.54 ,3/15/2018 15:13,34.37977,-81.08976,Congressional District 5,1
181015390,http://publicdata.usac.org/SL/Prd/Form471/402053/181015390/Original/USAC_FCC_FORM_471_APPLICATION_181015390_CERTIFIED.pdf,2018,FL,Original,CL888111819,Certified,Category1,School Board Of Bradford County,501 W. Washington Street,,Starke,32091,2610,904-966-6003,,,127570,11630860,School District,Melissa,,Underhill,underhill.melissa@mybradford.us,904-966-6005,,3/1/2018 9:49,"3,265","3,138",0.96,Rural,0.9,0.85,0.1,$87.96 ,3/1/2018 9:50,29.9508596,-82.1118673,Congressional District 3,1
181029409,http://publicdata.usac.org/SL/Prd/Form471/344591/181029409/Original/USAC_FCC_FORM_471_APPLICATION_181029409_CERTIFIED.pdf,2018,KS,Original,FRANKFORT CITY LIBRARY FY2018.C2,Certified,Category2,Frankfort City Library,104 E 2nd St,Po Box 307,Frankfort,66427,1323,785-292-4320,,franklib@bluevalley.net,137636,14779904,Library,Toby,,Sykes,tobysykes@eratesolutions.com,785-840-0100,,3/19/2018 11:30,596,179,0.3,Rural,0.6,0.6,0,$89.21 ,3/19/2018 11:31,39.702253,-96.4185794,Congressional District 2,1
181013534,http://publicdata.usac.org/SL/Prd/Form471/17010288/181013534/Original/USAC_FCC_FORM_471_APPLICATION_181013534_CERTIFIED.pdf,2018,WA,Original,TOUCHSTONE VERIZON FORM 471 FY18,Certified,Category1,Juvenile Rehabilitation Administration,1115 Washington St Se,,Olympia,98504,5720,360-902-8104,,smithjb@dshs.wa.gov,17010288,16823296,School District,Jan,,Smith,smithjb@dshs.wa.gov,360-902-8104,,2/26/2018 11:28,111,111,1,Urban,0.9,0.85,0.1,$89.78 ,2/26/2018 11:28,47.0363839,-122.8974986,Congressional District 10,1
181000686,http://publicdata.usac.org/SL/Prd/Form471/347659/181000686/Original/USAC_FCC_FORM_471_APPLICATION_181000686_CERTIFIED.pdf,2018,TX,Original,EY21-102LONGDIST,Certified,Category1,Excelsior Indep School Dist,11270 State Highway 7 West,,Center,75935,9247,936-598-5866,,,140795,11926466,School District,Martha,,Labbit,martha.labbit@suddenlink.net,936-560-4162,,1/12/2018 16:35,99,99,1,Rural,0.9,0.85,0.1,$90.00 ,1/12/2018 16:36,31.6886985,-94.3354044,Congressional District 1,1
181032723,http://publicdata.usac.org/SL/Prd/Form471/353011/181032723/Original/USAC_FCC_FORM_471_APPLICATION_181032723_CERTIFIED.pdf,2018,NY,Original,verizon cellular,Certified,Category1,Congregation Beth Mikroh Inc,221 Viola Road,,Monsey,10952,,845-425-4880,,yhorowitz@baismikroh.org,151831,11973328,School,Yaakov,M,Horowitz,yhorowitz@baismikroh.org,845-425-4880,,3/20/2018 15:56,594,453,0.76,Urban,0.9,0.85,0.1,$90.00 ,3/20/2018 15:57,41.1354753,-74.0780851,Congressional District 17,1
181013116,http://publicdata.usac.org/SL/Prd/Form471/17010288/181013116/Original/USAC_FCC_FORM_471_APPLICATION_181013116_CERTIFIED.pdf,2018,WA,Original,OAKRIDGE VERIZON FORM 471 FY18,Certified,Category1,Juvenile Rehabilitation Administration,1115 Washington St Se,,Olympia,98504,5720,360-902-8104,,smithjb@dshs.wa.gov,17010288,16823296,School District,Jan,,Smith,smithjb@dshs.wa.gov,360-902-8104,,2/23/2018 18:48,111,111,1,Urban,0.9,0.85,0.1,$93.71 ,2/23/2018 18:48,47.0363839,-122.8974986,Congressional District 10,1
181026878,http://publicdata.usac.org/SL/Prd/Form471/388437/181026878/Original/USAC_FCC_FORM_471_APPLICATION_181026878_CERTIFIED.pdf,2018,MN,Original,471-FY 18 ERATE PROJECT,Certified,Category2,Independent School District 6079,"140 North Buchanan Street, Suite 150",,Cambridge,55008,,763-552-7733,,,16056484,19447085,School District,Tracy,,Wells,twells@c-ischools.org,763-552-7705,,3/20/2018 9:14,90,54,0.6,Rural,0.8,0.8,0,$94.59 ,3/20/2018 9:14,45.573186,-93.221678,Congressional District 8,1
181039946,http://publicdata.usac.org/SL/Prd/Form471/333873/181039946/Original/USAC_FCC_FORM_471_APPLICATION_181039946_CERTIFIED.pdf,2018,WV,Original,WV089-YR21,Certified,Category1,Chapmanville Public Library,299 Vance Street,,Chapmanville,25508,,304-855-3405,,,126688,11942349,Library,Judy,K,Rule,chapmanville@cabell.lib.wv.us,304-528-5700,,3/22/2018 16:11,"5,806","5,016",0.86,Rural,0.9,0.85,0.1,$94.93 ,3/22/2018 16:14,37.9764615,-82.0248849,Congressional District 3,1
181026938,http://publicdata.usac.org/SL/Prd/Form471/336162/181026938/Original/USAC_FCC_FORM_471_APPLICATION_181026938_CERTIFIED.pdf,2018,KY,Original,FY2018-19 Wireless Router for Bookmobile,Certified,Category2,Cumberland Co Public Library,114 Hill Street,,Burkesville,42717,,270-864-2207,,paige.lagrange@cumberlandcountylibrary.org,129039,12751889,Library,Paige,,Lagrange,ccpl@duo-county.com,270-864-2207,,3/16/2018 12:31,909,716,0.79,Rural,0.9,0.85,0.1,$95.00 ,3/16/2018 12:32,36.7908419,-85.3716762,Congressional District 1,1
181035187,http://publicdata.usac.org/SL/Prd/Form471/335966/181035187/Original/USAC_FCC_FORM_471_APPLICATION_181035187_CERTIFIED.pdf,2018,KY,Original,Cell FY1819,Certified,Category1,Harlan Indep School District,420 E Central St,,Harlan,40831,2372,606-573-8700,,,128840,11972585,School District,Frank,,Shope,frank.shope@harlanind.kyschools.us,606-573-8700,,3/21/2018 13:14,710,697,0.98,Rural,0.9,0.85,0.1,$95.98 ,3/21/2018 13:15,36.8471342,-83.3176756,Congressional District 5,1
181005751,http://publicdata.usac.org/SL/Prd/Form471/367276/181005751/Original/USAC_FCC_FORM_471_APPLICATION_181005751_CERTIFIED.pdf,2018,CO,Original,Cell 471,Certified,Category1,Ridge View Academy,28101 E Quincy Ave,,Watkins,80137,9502,303-766-3000,,erate@riteofpassage.com,226689,14110928,School,Wendy,,Stegemann,rva_erate@rop.com,775-392-2638,,2/12/2018 17:03,190,190,1,Rural,0.9,0.85,0.1,$96.00 ,2/12/2018 17:04,39.638409,-104.6625099,Congressional District 6,1
181031580,http://publicdata.usac.org/SL/Prd/Form471/336013/181031580/Original/USAC_FCC_FORM_471_APPLICATION_181031580_CERTIFIED.pdf,2018,KY,Original,At&t long distance,Certified,Category1,Grant County Public Library,201 Barnes Road,,Williamstown,41097,9482,859-824-2080,,,128887,21512983,Library,Amy,,Coghill,a.coghill@grantlib.org,859-824-2080,,3/20/2018 15:19,826,697,0.84,Rural,0.9,0.85,0.1,$96.00 ,3/20/2018 15:20,38.6515362,-84.5753111,Congressional District 4,1
181034149,http://publicdata.usac.org/SL/Prd/Form471/378773/181034149/Original/USAC_FCC_FORM_471_APPLICATION_181034149_CERTIFIED.pdf,2018,PA,Original,Smiles352,Certified,Category1,Keystone Smiles Community Learning Center,420 Main Street,P.O. Box 352,Knox,16232,,814-797-2127,,,16038335,17147133,School,Tami,,Stevenson,tstevenson@smilesamericorps.org,814-797-2127,221,3/21/2018 10:06,30,26,0.87,Rural,0.9,0.85,0.1,$97.80 ,3/21/2018 10:07,41.2378773,-79.5372949,Congressional District 5,1
181031258,http://publicdata.usac.org/SL/Prd/Form471/334335/181031258/Original/USAC_FCC_FORM_471_APPLICATION_181031258_CERTIFIED.pdf,2018,SC,Original,Long Distance,Certified,Category1,Laurens County School Dist 56,211 North Broad Street,Suite B,Clinton,29325,2603,864-938-2052,0,lancetaylor@lcsd56.org,127158,7370224,School District,Lance,L,Taylor,lltaylor@laurens56.k12.sc.us,864-938-2052,,3/20/2018 9:42,"2,976","2,752",0.92,Rural,0.9,0.85,0.1,$98.83 ,3/20/2018 9:43,34.474547,-81.8814381,Congressional District 3,1
181039122,http://publicdata.usac.org/SL/Prd/Form471/17014554/181039122/Original/USAC_FCC_FORM_471_APPLICATION_181039122_CERTIFIED.pdf,2018,VT,Original,Chester connections,Certified,Category1,Sevca Head Start,91 Buck Dr.,,Westminster,5158,,802-722-4575,101,sgeller14@sevca.org,17014554,26436121,Consortium,Stephen,,Geller,sgeller14@sevca.org,802-722-4575,101,3/22/2018 13:52,32,32,1,Rural,0.9,0.85,0.1,$101.26 ,3/22/2018 13:53,43.0934289,-72.4467572,Congressional District (at Large),1
181020837,http://publicdata.usac.org/SL/Prd/Form471/332314/181020837/Original/USAC_FCC_FORM_471_APPLICATION_181020837_CERTIFIED.pdf,2018,NY,Original,SSEN_2018,Certified,Category1,South Seneca Central School District,8326 State Route 96,,Interlaken,14847,9610,607-532-8395,,,125101,13703830,School District,Kathleen,,Wojslaw,kwojslaw2@cnyric.org,315-433-8378,,3/9/2018 13:49,717,586,0.82,Rural,0.9,0.85,0.1,$101.88 ,3/9/2018 13:50,42.6211668,-76.7250082,Congressional District 23,1
181030679,http://publicdata.usac.org/SL/Prd/Form471/353520/181030679/Original/USAC_FCC_FORM_471_APPLICATION_181030679_CERTIFIED.pdf,2018,PR,Original,ASES BM- 2018,Certified,Category2,Academia San Agustin Y Espiritu Santo,Ave Anselmo Vargas Quinta Serra # 1,,Sabana Grande,637,,787-873-4803,,endcordero@yahoo.com,158951,21330188,School,Enid,,Cordero,endcordero@yahoo.com,787-873-4803,,3/19/2018 18:53,684,518,0.76,Urban,0.9,0.85,0.1,$102.00 ,3/19/2018 18:53,,,,1
181041295,http://publicdata.usac.org/SL/Prd/Form471/353520/181041295/Original/USAC_FCC_FORM_471_APPLICATION_181041295_CERTIFIED.pdf,2018,PR,Original,ASES-BM-2018-2019,Certified,Category2,Academia San Agustin Y Espiritu Santo,Ave Anselmo Vargas Quinta Serra # 1,,Sabana Grande,637,,787-873-4803,,endcordero@yahoo.com,158951,21330188,School,Enid,,Cordero,endcordero@yahoo.com,787-873-4803,,3/22/2018 21:10,684,518,0.76,Urban,0.9,0.85,0.1,$102.00 ,3/22/2018 21:11,,,,1
181034462,http://publicdata.usac.org/SL/Prd/Form471/343186/181034462/Original/USAC_FCC_FORM_471_APPLICATION_181034462_CERTIFIED.pdf,2018,IL,Original,Frontier voice 6036,Certified,Category1,Ridgeview Cusd #19,202 East Wood Street,,Colfax,61728,,309-723-5111,,,136213,2785517,School District,Barbara,K,Whiteman,bwhiteman@ridgeview19.org,309-723-5111,,3/21/2018 10:34,559,461,0.82,Rural,0.9,0.85,0.1,$102.95 ,3/21/2018 10:35,40.5636951,-88.6134282,Congressional District 18,1
181013524,http://publicdata.usac.org/SL/Prd/Form471/17010288/181013524/Original/USAC_FCC_FORM_471_APPLICATION_181013524_CERTIFIED.pdf,2018,WA,Original,SUNRISE VERIZON FORM 471 FY18,Certified,Category1,Juvenile Rehabilitation Administration,1115 Washington St Se,,Olympia,98504,5720,360-902-8104,,smithjb@dshs.wa.gov,17010288,16823296,School District,Jan,,Smith,smithjb@dshs.wa.gov,360-902-8104,,2/26/2018 11:20,111,111,1,Urban,0.9,0.85,0.1,$106.16 ,2/26/2018 11:20,47.0363839,-122.8974986,Congressional District 10,1
181010901,http://publicdata.usac.org/SL/Prd/Form471/331357/181010901/Original/USAC_FCC_FORM_471_APPLICATION_181010901_CERTIFIED.pdf,2018,NY,Original,TROY18,Certified,Category1,Troy Public Library,100 2nd St,,Troy,12180,4005,518-274-7071,,troy.erate@uhls.lib.ny.us,124120,12437729,Library System,Deanna,,Dicarlo,troy.erate@uhls.lib.ny.us,518-437-9880,,2/23/2018 9:19,"4,360","4,360",1,Urban,0.9,0.85,0.1,$106.50 ,2/23/2018 9:20,42.7279696,-73.6919542,Congressional District 20,1
